player_name,match_id,date,position,minutes_played,passes_attempted,passes_completed,pass_accuracy,xG,xA,touches,progressive_passes,home_team,away_team,league,season,is_home
Ederson_Bay_0,Bundesliga_2022-2023_11,2022-09-17,GK,78.0,16,13,86.5,0.013,0.008,17,3,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Stones_Bay_1,Bundesliga_2022-2023_11,2022-09-17,DF,58.0,19,17,81.6,0.019,0.055,44,2,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Hakimi_Bay_2,Bundesliga_2022-2023_11,2022-09-17,DF,84.0,34,41,82.6,0.027,0.006,56,5,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
White_Bay_3,Bundesliga_2022-2023_11,2022-09-17,DF,58.0,13,13,90.9,0.019,0.163,23,2,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Stones_Bay_4,Bundesliga_2022-2023_11,2022-09-17,DF,72.0,33,23,75.7,0.046,0.03,56,4,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Pedri_Bay_5,Bundesliga_2022-2023_11,2022-09-17,MF,75.0,43,27,68.5,0.206,0.08,77,5,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Valverde_Bay_6,Bundesliga_2022-2023_11,2022-09-17,MF,83.0,18,14,79.3,0.268,0.103,42,1,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Rice_Bay_7,Bundesliga_2022-2023_11,2022-09-17,MF,67.0,12,9,78.4,0.001,0.02,20,1,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Vinicius Jr_Bay_8,Bundesliga_2022-2023_11,2022-09-17,FW,90.0,23,17,76.5,0.198,0.136,51,3,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Osimhen_Bay_9,Bundesliga_2022-2023_11,2022-09-17,FW,76.0,25,20,75.2,0.207,0.008,52,2,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Mbappe_Bay_10,Bundesliga_2022-2023_11,2022-09-17,FW,72.0,25,20,86.1,0.22,0.008,54,5,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Valverde_Bay_11,Bundesliga_2022-2023_11,2022-09-17,MF,35.0,10,9,82.7,0.125,0.277,21,1,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Son_Bay_12,Bundesliga_2022-2023_11,2022-09-17,FW,16.0,5,4,81.9,0.078,0.004,8,0,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Robertson_Bay_13,Bundesliga_2022-2023_11,2022-09-17,DF,14.0,5,4,86.6,0.059,0.079,9,0,Borussia Dortmund,Bayern Munich,Bundesliga,2022-2023,0
Neuer_PSG_0,Ligue-1_2022-2023_1,2022-08-18,GK,87.0,29,23,72.0,0.002,0.01,52,8,PSG,Monaco,Ligue-1,2022-2023,1
Cancelo_PSG_1,Ligue-1_2022-2023_1,2022-08-18,DF,66.0,38,33,79.1,0.016,0.008,80,6,PSG,Monaco,Ligue-1,2022-2023,1
White_PSG_2,Ligue-1_2022-2023_1,2022-08-18,DF,58.0,29,24,82.6,0.051,0.009,68,6,PSG,Monaco,Ligue-1,2022-2023,1
White_PSG_3,Ligue-1_2022-2023_1,2022-08-18,DF,64.0,28,21,77.5,0.017,0.006,43,6,PSG,Monaco,Ligue-1,2022-2023,1
Dias_PSG_4,Ligue-1_2022-2023_1,2022-08-18,DF,90.0,36,34,89.4,0.057,0.02,65,6,PSG,Monaco,Ligue-1,2022-2023,1
De Bruyne_PSG_5,Ligue-1_2022-2023_1,2022-08-18,MF,51.0,27,20,85.7,0.004,0.217,43,3,PSG,Monaco,Ligue-1,2022-2023,1
Rodri_PSG_6,Ligue-1_2022-2023_1,2022-08-18,MF,74.0,33,25,85.0,0.289,0.154,52,3,PSG,Monaco,Ligue-1,2022-2023,1
Rodri_PSG_7,Ligue-1_2022-2023_1,2022-08-18,MF,90.0,56,43,77.1,0.065,0.151,100,7,PSG,Monaco,Ligue-1,2022-2023,1
Lautaro Martinez_PSG_8,Ligue-1_2022-2023_1,2022-08-18,FW,90.0,39,32,94.3,0.033,0.052,50,5,PSG,Monaco,Ligue-1,2022-2023,1
Haaland_PSG_9,Ligue-1_2022-2023_1,2022-08-18,FW,90.0,34,23,77.2,0.028,0.349,54,5,PSG,Monaco,Ligue-1,2022-2023,1
Lautaro Martinez_PSG_10,Ligue-1_2022-2023_1,2022-08-18,FW,80.0,21,17,73.7,0.181,0.024,35,4,PSG,Monaco,Ligue-1,2022-2023,1
Gavi_PSG_11,Ligue-1_2022-2023_1,2022-08-18,MF,30.0,13,9,75.9,0.298,0.011,18,2,PSG,Monaco,Ligue-1,2022-2023,1
Alisson_Mon_0,Ligue-1_2022-2023_1,2022-08-18,GK,83.0,8,5,73.5,0.193,0.001,11,1,PSG,Monaco,Ligue-1,2022-2023,0
Van Dijk_Mon_1,Ligue-1_2022-2023_1,2022-08-18,DF,90.0,42,41,89.8,0.021,0.026,68,5,PSG,Monaco,Ligue-1,2022-2023,0
Ramos_Mon_2,Ligue-1_2022-2023_1,2022-08-18,DF,89.0,30,26,80.5,0.063,0.039,55,4,PSG,Monaco,Ligue-1,2022-2023,0
Robertson_Mon_3,Ligue-1_2022-2023_1,2022-08-18,DF,86.0,35,34,87.7,0.188,0.002,80,6,PSG,Monaco,Ligue-1,2022-2023,0
Gabriel_Mon_4,Ligue-1_2022-2023_1,2022-08-18,DF,80.0,22,23,69.8,0.098,0.007,66,5,PSG,Monaco,Ligue-1,2022-2023,0
Gavi_Mon_5,Ligue-1_2022-2023_1,2022-08-18,MF,83.0,17,14,76.9,0.572,0.075,43,0,PSG,Monaco,Ligue-1,2022-2023,0
Casemiro_Mon_6,Ligue-1_2022-2023_1,2022-08-18,MF,49.0,29,22,73.5,0.004,0.051,62,2,PSG,Monaco,Ligue-1,2022-2023,0
Rodri_Mon_7,Ligue-1_2022-2023_1,2022-08-18,MF,67.0,28,27,87.9,0.168,0.094,41,3,PSG,Monaco,Ligue-1,2022-2023,0
Haaland_Mon_8,Ligue-1_2022-2023_1,2022-08-18,FW,71.0,19,18,81.7,0.071,0.417,44,4,PSG,Monaco,Ligue-1,2022-2023,0
Rashford_Mon_9,Ligue-1_2022-2023_1,2022-08-18,FW,90.0,43,32,80.8,0.175,0.228,74,7,PSG,Monaco,Ligue-1,2022-2023,0
Lautaro Martinez_Mon_10,Ligue-1_2022-2023_1,2022-08-18,FW,67.0,21,20,95.0,0.011,0.14,38,0,PSG,Monaco,Ligue-1,2022-2023,0
Rodri_Mon_11,Ligue-1_2022-2023_1,2022-08-18,MF,17.0,6,6,89.5,0.066,0.038,10,1,PSG,Monaco,Ligue-1,2022-2023,0
Griezmann_Mon_12,Ligue-1_2022-2023_1,2022-08-18,FW,18.0,5,3,79.0,0.192,0.128,7,0,PSG,Monaco,Ligue-1,2022-2023,0
Robertson_Mon_13,Ligue-1_2022-2023_1,2022-08-18,DF,28.0,25,17,82.7,0.011,0.004,40,3,PSG,Monaco,Ligue-1,2022-2023,0
Alisson_PSG_0,Ligue-1_2022-2023_2,2022-08-21,GK,64.0,10,8,77.0,0.066,0.05,20,1,PSG,Marseille,Ligue-1,2022-2023,1
Robertson_PSG_1,Ligue-1_2022-2023_2,2022-08-21,DF,90.0,38,27,77.5,0.102,0.01,46,6,PSG,Marseille,Ligue-1,2022-2023,1
White_PSG_2,Ligue-1_2022-2023_2,2022-08-21,DF,83.0,33,29,87.0,0.015,0.01,68,3,PSG,Marseille,Ligue-1,2022-2023,1
Dias_PSG_3,Ligue-1_2022-2023_2,2022-08-21,DF,88.0,25,25,76.2,0.012,0.015,50,5,PSG,Marseille,Ligue-1,2022-2023,1
Walker_PSG_4,Ligue-1_2022-2023_2,2022-08-21,DF,59.0,19,16,76.3,0.017,0.03,36,3,PSG,Marseille,Ligue-1,2022-2023,1
Pedri_PSG_5,Ligue-1_2022-2023_2,2022-08-21,MF,60.0,19,18,95.0,0.041,0.034,27,3,PSG,Marseille,Ligue-1,2022-2023,1
Modric_PSG_6,Ligue-1_2022-2023_2,2022-08-21,MF,90.0,20,24,83.1,0.157,0.022,60,4,PSG,Marseille,Ligue-1,2022-2023,1
Rice_PSG_7,Ligue-1_2022-2023_2,2022-08-21,MF,72.0,40,38,83.0,0.048,0.001,94,8,PSG,Marseille,Ligue-1,2022-2023,1
Vinicius Jr_PSG_8,Ligue-1_2022-2023_2,2022-08-21,FW,56.0,22,15,75.7,0.106,0.043,29,2,PSG,Marseille,Ligue-1,2022-2023,1
Haaland_PSG_9,Ligue-1_2022-2023_2,2022-08-21,FW,61.0,12,8,79.7,0.1,0.102,21,1,PSG,Marseille,Ligue-1,2022-2023,1
Son_PSG_10,Ligue-1_2022-2023_2,2022-08-21,FW,75.0,10,7,78.0,0.193,0.38,15,1,PSG,Marseille,Ligue-1,2022-2023,1
Osimhen_PSG_12,Ligue-1_2022-2023_2,2022-08-21,FW,31.0,5,3,75.1,0.383,0.025,11,0,PSG,Marseille,Ligue-1,2022-2023,1
Stones_PSG_13,Ligue-1_2022-2023_2,2022-08-21,DF,26.0,21,17,75.4,0.02,0.019,42,6,PSG,Marseille,Ligue-1,2022-2023,1
Courtois_Mar_0,Ligue-1_2022-2023_2,2022-08-21,GK,64.0,15,10,77.5,0.012,0.023,30,1,PSG,Marseille,Ligue-1,2022-2023,0
Marquinhos_Mar_1,Ligue-1_2022-2023_2,2022-08-21,DF,85.0,55,46,91.2,0.053,0.018,72,9,PSG,Marseille,Ligue-1,2022-2023,0
Robertson_Mar_2,Ligue-1_2022-2023_2,2022-08-21,DF,87.0,39,25,91.5,0.006,0.062,66,5,PSG,Marseille,Ligue-1,2022-2023,0
Hakimi_Mar_3,Ligue-1_2022-2023_2,2022-08-21,DF,86.0,35,27,79.2,0.047,0.008,62,1,PSG,Marseille,Ligue-1,2022-2023,0
Marquinhos_Mar_4,Ligue-1_2022-2023_2,2022-08-21,DF,75.0,34,29,84.4,0.012,0.024,69,8,PSG,Marseille,Ligue-1,2022-2023,0
Odegaard_Mar_5,Ligue-1_2022-2023_2,2022-08-21,MF,52.0,21,14,88.8,0.268,0.169,28,2,PSG,Marseille,Ligue-1,2022-2023,0
Odegaard_Mar_6,Ligue-1_2022-2023_2,2022-08-21,MF,79.0,28,23,74.9,0.381,0.35,50,2,PSG,Marseille,Ligue-1,2022-2023,0
Bellingham_Mar_7,Ligue-1_2022-2023_2,2022-08-21,MF,75.0,38,30,91.1,0.447,0.058,36,4,PSG,Marseille,Ligue-1,2022-2023,0
Vinicius Jr_Mar_8,Ligue-1_2022-2023_2,2022-08-21,FW,90.0,20,19,95.0,0.405,0.196,34,3,PSG,Marseille,Ligue-1,2022-2023,0
Haaland_Mar_9,Ligue-1_2022-2023_2,2022-08-21,FW,90.0,5,3,78.5,0.434,0.066,6,1,PSG,Marseille,Ligue-1,2022-2023,0
Mbappe_Mar_10,Ligue-1_2022-2023_2,2022-08-21,FW,83.0,5,5,83.7,0.023,0.278,13,0,PSG,Marseille,Ligue-1,2022-2023,0
De Bruyne_Mar_11,Ligue-1_2022-2023_2,2022-08-21,MF,14.0,5,5,94.6,0.102,0.187,8,1,PSG,Marseille,Ligue-1,2022-2023,0
Salah_Mar_12,Ligue-1_2022-2023_2,2022-08-21,FW,25.0,5,3,76.7,0.256,0.232,8,0,PSG,Marseille,Ligue-1,2022-2023,0
Marquinhos_Mar_13,Ligue-1_2022-2023_2,2022-08-21,DF,14.0,8,7,81.8,0.052,0.036,13,1,PSG,Marseille,Ligue-1,2022-2023,0
Ter Stegen_PSG_0,Ligue-1_2022-2023_3,2022-08-24,GK,80.0,20,18,71.6,0.027,0.003,54,2,PSG,Lille,Ligue-1,2022-2023,1
Saliba_PSG_1,Ligue-1_2022-2023_3,2022-08-24,DF,78.0,61,30,70.3,0.091,0.072,66,6,PSG,Lille,Ligue-1,2022-2023,1
Robertson_PSG_2,Ligue-1_2022-2023_3,2022-08-24,DF,89.0,59,50,85.0,0.016,0.069,87,11,PSG,Lille,Ligue-1,2022-2023,1
Davies_PSG_3,Ligue-1_2022-2023_3,2022-08-24,DF,56.0,26,20,74.9,0.066,0.018,53,3,PSG,Lille,Ligue-1,2022-2023,1
Dias_PSG_4,Ligue-1_2022-2023_3,2022-08-24,DF,45.0,26,18,67.0,0.011,0.029,51,6,PSG,Lille,Ligue-1,2022-2023,1
Pedri_PSG_5,Ligue-1_2022-2023_3,2022-08-24,MF,87.0,24,18,80.5,0.342,0.186,40,1,PSG,Lille,Ligue-1,2022-2023,1
Bruno Fernandes_PSG_6,Ligue-1_2022-2023_3,2022-08-24,MF,63.0,12,14,95.0,0.044,0.059,35,2,PSG,Lille,Ligue-1,2022-2023,1
Rice_PSG_7,Ligue-1_2022-2023_3,2022-08-24,MF,77.0,27,22,69.6,0.457,0.136,65,2,PSG,Lille,Ligue-1,2022-2023,1
Son_PSG_8,Ligue-1_2022-2023_3,2022-08-24,FW,75.0,12,9,83.3,0.168,0.081,24,0,PSG,Lille,Ligue-1,2022-2023,1
Rashford_PSG_9,Ligue-1_2022-2023_3,2022-08-24,FW,89.0,39,36,83.7,0.253,0.086,93,6,PSG,Lille,Ligue-1,2022-2023,1
Saka_PSG_10,Ligue-1_2022-2023_3,2022-08-24,FW,85.0,26,24,80.4,0.152,0.038,41,3,PSG,Lille,Ligue-1,2022-2023,1
Valverde_PSG_11,Ligue-1_2022-2023_3,2022-08-24,MF,12.0,5,4,83.1,0.891,0.222,7,0,PSG,Lille,Ligue-1,2022-2023,1
Kane_PSG_12,Ligue-1_2022-2023_3,2022-08-24,FW,11.0,5,3,65.7,0.044,0.251,5,0,PSG,Lille,Ligue-1,2022-2023,1
Cancelo_PSG_13,Ligue-1_2022-2023_3,2022-08-24,DF,18.0,8,6,82.7,0.022,0.048,10,1,PSG,Lille,Ligue-1,2022-2023,1
Courtois_Lil_0,Ligue-1_2022-2023_3,2022-08-24,GK,64.0,16,14,81.0,0.003,0.027,33,3,PSG,Lille,Ligue-1,2022-2023,0
White_Lil_1,Ligue-1_2022-2023_3,2022-08-24,DF,87.0,45,44,84.8,0.01,0.016,107,8,PSG,Lille,Ligue-1,2022-2023,0
Saliba_Lil_2,Ligue-1_2022-2023_3,2022-08-24,DF,88.0,45,45,91.0,0.015,0.026,58,4,PSG,Lille,Ligue-1,2022-2023,0
Davies_Lil_3,Ligue-1_2022-2023_3,2022-08-24,DF,87.0,43,37,79.8,0.015,0.01,60,6,PSG,Lille,Ligue-1,2022-2023,0
White_Lil_4,Ligue-1_2022-2023_3,2022-08-24,DF,79.0,55,33,73.8,0.002,0.001,85,5,PSG,Lille,Ligue-1,2022-2023,0
Bruno Fernandes_Lil_5,Ligue-1_2022-2023_3,2022-08-24,MF,84.0,52,39,79.8,0.152,0.389,78,9,PSG,Lille,Ligue-1,2022-2023,0
Odegaard_Lil_6,Ligue-1_2022-2023_3,2022-08-24,MF,70.0,15,11,81.9,0.273,0.02,22,2,PSG,Lille,Ligue-1,2022-2023,0
Gavi_Lil_7,Ligue-1_2022-2023_3,2022-08-24,MF,90.0,40,25,74.1,0.027,0.25,73,7,PSG,Lille,Ligue-1,2022-2023,0
Mbappe_Lil_8,Ligue-1_2022-2023_3,2022-08-24,FW,65.0,27,20,90.3,0.07,0.088,45,1,PSG,Lille,Ligue-1,2022-2023,0
Mbappe_Lil_9,Ligue-1_2022-2023_3,2022-08-24,FW,77.0,17,15,79.2,0.096,0.254,41,2,PSG,Lille,Ligue-1,2022-2023,0
Griezmann_Lil_10,Ligue-1_2022-2023_3,2022-08-24,FW,83.0,33,28,84.0,0.065,0.05,40,6,PSG,Lille,Ligue-1,2022-2023,0
Bellingham_Lil_11,Ligue-1_2022-2023_3,2022-08-24,MF,19.0,5,3,60.1,0.321,0.141,9,0,PSG,Lille,Ligue-1,2022-2023,0
Griezmann_Lil_12,Ligue-1_2022-2023_3,2022-08-24,FW,15.0,9,6,72.4,0.405,0.179,16,1,PSG,Lille,Ligue-1,2022-2023,0
Saliba_Lil_13,Ligue-1_2022-2023_3,2022-08-24,DF,32.0,12,12,92.5,0.024,0.007,21,2,PSG,Lille,Ligue-1,2022-2023,0
Alisson_PSG_0,Ligue-1_2022-2023_4,2022-08-27,GK,73.0,17,14,83.2,0.055,0.061,33,3,PSG,Nice,Ligue-1,2022-2023,1
Gabriel_PSG_1,Ligue-1_2022-2023_4,2022-08-27,DF,64.0,28,23,79.2,0.06,0.053,49,4,PSG,Nice,Ligue-1,2022-2023,1
Theo Hernandez_PSG_2,Ligue-1_2022-2023_4,2022-08-27,DF,79.0,25,34,95.0,0.061,0.038,65,5,PSG,Nice,Ligue-1,2022-2023,1
Davies_PSG_3,Ligue-1_2022-2023_4,2022-08-27,DF,55.0,20,17,78.2,0.02,0.004,41,1,PSG,Nice,Ligue-1,2022-2023,1
Robertson_PSG_4,Ligue-1_2022-2023_4,2022-08-27,DF,88.0,65,54,95.0,0.062,0.013,90,2,PSG,Nice,Ligue-1,2022-2023,1
Gavi_PSG_5,Ligue-1_2022-2023_4,2022-08-27,MF,70.0,12,10,89.5,0.09,0.028,25,2,PSG,Nice,Ligue-1,2022-2023,1
Kroos_PSG_6,Ligue-1_2022-2023_4,2022-08-27,MF,90.0,28,27,84.3,0.039,0.157,48,2,PSG,Nice,Ligue-1,2022-2023,1
Valverde_PSG_7,Ligue-1_2022-2023_4,2022-08-27,MF,60.0,12,9,65.1,0.025,0.036,23,3,PSG,Nice,Ligue-1,2022-2023,1
Saka_PSG_8,Ligue-1_2022-2023_4,2022-08-27,FW,79.0,28,28,88.9,0.25,0.142,53,4,PSG,Nice,Ligue-1,2022-2023,1
Lautaro Martinez_PSG_9,Ligue-1_2022-2023_4,2022-08-27,FW,77.0,26,18,74.2,0.074,0.043,47,3,PSG,Nice,Ligue-1,2022-2023,1
Haaland_PSG_10,Ligue-1_2022-2023_4,2022-08-27,FW,55.0,12,9,75.9,0.689,0.223,18,3,PSG,Nice,Ligue-1,2022-2023,1
Osimhen_PSG_12,Ligue-1_2022-2023_4,2022-08-27,FW,24.0,5,3,72.3,0.072,0.358,9,0,PSG,Nice,Ligue-1,2022-2023,1
Davies_PSG_13,Ligue-1_2022-2023_4,2022-08-27,DF,18.0,9,6,75.7,0.199,0.024,14,0,PSG,Nice,Ligue-1,2022-2023,1
Neuer_Nic_0,Ligue-1_2022-2023_4,2022-08-27,GK,60.0,24,14,74.7,0.031,0.026,27,1,PSG,Nice,Ligue-1,2022-2023,0
Dias_Nic_1,Ligue-1_2022-2023_4,2022-08-27,DF,54.0,20,21,91.6,0.053,0.015,51,3,PSG,Nice,Ligue-1,2022-2023,0
Marquinhos_Nic_2,Ligue-1_2022-2023_4,2022-08-27,DF,62.0,23,26,81.5,0.006,0.064,65,4,PSG,Nice,Ligue-1,2022-2023,0
Saliba_Nic_3,Ligue-1_2022-2023_4,2022-08-27,DF,64.0,16,12,73.8,0.036,0.035,42,2,PSG,Nice,Ligue-1,2022-2023,0
Cancelo_Nic_4,Ligue-1_2022-2023_4,2022-08-27,DF,45.0,22,18,77.0,0.046,0.037,38,6,PSG,Nice,Ligue-1,2022-2023,0
Camavinga_Nic_5,Ligue-1_2022-2023_4,2022-08-27,MF,53.0,11,9,83.2,0.056,0.057,23,1,PSG,Nice,Ligue-1,2022-2023,0
Modric_Nic_6,Ligue-1_2022-2023_4,2022-08-27,MF,49.0,29,20,87.6,0.283,0.085,50,6,PSG,Nice,Ligue-1,2022-2023,0
Valverde_Nic_7,Ligue-1_2022-2023_4,2022-08-27,MF,90.0,33,33,95.0,0.071,0.444,70,4,PSG,Nice,Ligue-1,2022-2023,0
Griezmann_Nic_8,Ligue-1_2022-2023_4,2022-08-27,FW,56.0,23,20,89.1,0.048,0.005,46,5,PSG,Nice,Ligue-1,2022-2023,0
Haaland_Nic_9,Ligue-1_2022-2023_4,2022-08-27,FW,79.0,27,16,70.7,0.122,0.059,52,3,PSG,Nice,Ligue-1,2022-2023,0
Rashford_Nic_10,Ligue-1_2022-2023_4,2022-08-27,FW,65.0,28,20,74.8,0.145,0.241,34,4,PSG,Nice,Ligue-1,2022-2023,0
Camavinga_Nic_11,Ligue-1_2022-2023_4,2022-08-27,MF,33.0,7,6,86.7,0.006,0.303,12,1,PSG,Nice,Ligue-1,2022-2023,0
Salah_Nic_12,Ligue-1_2022-2023_4,2022-08-27,FW,35.0,6,4,70.8,0.066,0.011,11,1,PSG,Nice,Ligue-1,2022-2023,0
Alisson_PSG_0,Ligue-1_2022-2023_5,2022-08-30,GK,79.0,19,15,76.0,0.004,0.018,25,3,PSG,Lyon,Ligue-1,2022-2023,1
Saliba_PSG_1,Ligue-1_2022-2023_5,2022-08-30,DF,90.0,96,50,72.9,0.01,0.003,168,1,PSG,Lyon,Ligue-1,2022-2023,1
Hakimi_PSG_2,Ligue-1_2022-2023_5,2022-08-30,DF,77.0,26,26,89.3,0.056,0.031,52,6,PSG,Lyon,Ligue-1,2022-2023,1
Gabriel_PSG_3,Ligue-1_2022-2023_5,2022-08-30,DF,52.0,33,20,73.8,0.163,0.008,49,3,PSG,Lyon,Ligue-1,2022-2023,1
Saliba_PSG_4,Ligue-1_2022-2023_5,2022-08-30,DF,74.0,32,31,85.7,0.084,0.007,59,8,PSG,Lyon,Ligue-1,2022-2023,1
Camavinga_PSG_5,Ligue-1_2022-2023_5,2022-08-30,MF,49.0,22,19,76.2,0.044,0.174,44,5,PSG,Lyon,Ligue-1,2022-2023,1
Casemiro_PSG_6,Ligue-1_2022-2023_5,2022-08-30,MF,86.0,25,30,75.1,0.217,0.051,79,9,PSG,Lyon,Ligue-1,2022-2023,1
Valverde_PSG_7,Ligue-1_2022-2023_5,2022-08-30,MF,56.0,13,10,65.1,0.611,0.002,26,0,PSG,Lyon,Ligue-1,2022-2023,1
Haaland_PSG_8,Ligue-1_2022-2023_5,2022-08-30,FW,74.0,25,22,78.9,0.002,0.008,49,3,PSG,Lyon,Ligue-1,2022-2023,1
Son_PSG_9,Ligue-1_2022-2023_5,2022-08-30,FW,80.0,23,21,80.2,0.433,0.088,54,3,PSG,Lyon,Ligue-1,2022-2023,1
Lewandowski_PSG_10,Ligue-1_2022-2023_5,2022-08-30,FW,85.0,44,35,95.0,0.316,0.553,36,5,PSG,Lyon,Ligue-1,2022-2023,1
Kroos_PSG_11,Ligue-1_2022-2023_5,2022-08-30,MF,18.0,5,4,90.2,0.457,0.267,14,0,PSG,Lyon,Ligue-1,2022-2023,1
Salah_PSG_12,Ligue-1_2022-2023_5,2022-08-30,FW,45.0,6,6,94.0,0.575,0.183,12,0,PSG,Lyon,Ligue-1,2022-2023,1
Saliba_PSG_13,Ligue-1_2022-2023_5,2022-08-30,DF,18.0,9,7,71.8,0.04,0.016,19,1,PSG,Lyon,Ligue-1,2022-2023,1
Ederson_Lyo_0,Ligue-1_2022-2023_5,2022-08-30,GK,80.0,33,21,76.5,0.019,0.027,55,6,PSG,Lyon,Ligue-1,2022-2023,0
Theo Hernandez_Lyo_1,Ligue-1_2022-2023_5,2022-08-30,DF,57.0,34,31,88.8,0.007,0.059,56,4,PSG,Lyon,Ligue-1,2022-2023,0
Gabriel_Lyo_2,Ligue-1_2022-2023_5,2022-08-30,DF,64.0,33,27,83.3,0.01,0.043,64,6,PSG,Lyon,Ligue-1,2022-2023,0
Marquinhos_Lyo_3,Ligue-1_2022-2023_5,2022-08-30,DF,90.0,27,25,78.6,0.036,0.014,33,7,PSG,Lyon,Ligue-1,2022-2023,0
Davies_Lyo_4,Ligue-1_2022-2023_5,2022-08-30,DF,48.0,21,13,79.8,0.036,0.092,33,2,PSG,Lyon,Ligue-1,2022-2023,0
Camavinga_Lyo_5,Ligue-1_2022-2023_5,2022-08-30,MF,90.0,45,36,83.8,0.059,0.056,72,9,PSG,Lyon,Ligue-1,2022-2023,0
Bellingham_Lyo_6,Ligue-1_2022-2023_5,2022-08-30,MF,68.0,15,10,78.5,0.073,0.308,22,2,PSG,Lyon,Ligue-1,2022-2023,0
Odegaard_Lyo_7,Ligue-1_2022-2023_5,2022-08-30,MF,71.0,13,16,78.4,0.152,0.148,33,3,PSG,Lyon,Ligue-1,2022-2023,0
Rashford_Lyo_8,Ligue-1_2022-2023_5,2022-08-30,FW,76.0,21,10,60.0,0.01,0.128,34,4,PSG,Lyon,Ligue-1,2022-2023,0
Rashford_Lyo_9,Ligue-1_2022-2023_5,2022-08-30,FW,71.0,10,7,68.3,0.574,0.034,20,1,PSG,Lyon,Ligue-1,2022-2023,0
Griezmann_Lyo_10,Ligue-1_2022-2023_5,2022-08-30,FW,86.0,12,14,83.7,0.063,0.103,20,2,PSG,Lyon,Ligue-1,2022-2023,0
Casemiro_Lyo_11,Ligue-1_2022-2023_5,2022-08-30,MF,10.0,5,3,73.5,0.4,0.435,10,0,PSG,Lyon,Ligue-1,2022-2023,0
Vinicius Jr_Lyo_12,Ligue-1_2022-2023_5,2022-08-30,FW,15.0,6,5,94.9,0.085,0.018,11,1,PSG,Lyon,Ligue-1,2022-2023,0
Marquinhos_Lyo_13,Ligue-1_2022-2023_5,2022-08-30,DF,27.0,13,10,78.9,0.247,0.027,19,1,PSG,Lyon,Ligue-1,2022-2023,0
Ter Stegen_PSG_0,Ligue-1_2022-2023_6,2022-09-02,GK,45.0,12,11,77.7,0.076,0.009,16,0,PSG,Lens,Ligue-1,2022-2023,1
Ramos_PSG_1,Ligue-1_2022-2023_6,2022-09-02,DF,45.0,19,19,90.2,0.099,0.032,42,2,PSG,Lens,Ligue-1,2022-2023,1
White_PSG_2,Ligue-1_2022-2023_6,2022-09-02,DF,72.0,29,23,79.2,0.25,0.108,55,6,PSG,Lens,Ligue-1,2022-2023,1
Robertson_PSG_3,Ligue-1_2022-2023_6,2022-09-02,DF,77.0,49,40,90.1,0.037,0.001,73,8,PSG,Lens,Ligue-1,2022-2023,1
White_PSG_4,Ligue-1_2022-2023_6,2022-09-02,DF,79.0,69,49,81.7,0.01,0.021,103,2,PSG,Lens,Ligue-1,2022-2023,1
Camavinga_PSG_5,Ligue-1_2022-2023_6,2022-09-02,MF,47.0,14,13,81.8,0.086,0.23,32,3,PSG,Lens,Ligue-1,2022-2023,1
Kroos_PSG_6,Ligue-1_2022-2023_6,2022-09-02,MF,90.0,31,32,88.1,0.073,0.077,62,7,PSG,Lens,Ligue-1,2022-2023,1
Casemiro_PSG_7,Ligue-1_2022-2023_6,2022-09-02,MF,81.0,29,21,67.1,0.566,0.056,61,7,PSG,Lens,Ligue-1,2022-2023,1
Lautaro Martinez_PSG_8,Ligue-1_2022-2023_6,2022-09-02,FW,73.0,13,10,84.5,0.328,0.198,18,1,PSG,Lens,Ligue-1,2022-2023,1
Vinicius Jr_PSG_9,Ligue-1_2022-2023_6,2022-09-02,FW,69.0,19,15,75.8,0.59,0.138,36,2,PSG,Lens,Ligue-1,2022-2023,1
Kane_PSG_10,Ligue-1_2022-2023_6,2022-09-02,FW,90.0,6,6,68.5,0.259,0.104,16,0,PSG,Lens,Ligue-1,2022-2023,1
Odegaard_PSG_11,Ligue-1_2022-2023_6,2022-09-02,MF,26.0,19,13,73.3,0.362,0.138,34,1,PSG,Lens,Ligue-1,2022-2023,1
Haaland_PSG_12,Ligue-1_2022-2023_6,2022-09-02,FW,16.0,5,4,86.8,0.064,0.063,8,0,PSG,Lens,Ligue-1,2022-2023,1
Oblak_Len_0,Ligue-1_2022-2023_6,2022-09-02,GK,78.0,22,18,86.2,0.028,0.055,48,4,PSG,Lens,Ligue-1,2022-2023,0
Dias_Len_1,Ligue-1_2022-2023_6,2022-09-02,DF,90.0,40,25,76.0,0.034,0.025,66,2,PSG,Lens,Ligue-1,2022-2023,0
